,filepath,blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock
321,gtzan/genres_original/disco/disco.00021.wav,False,False,False,True,False,False,False,False,False,False
322,gtzan/genres_original/disco/disco.00022.wav,False,False,False,True,False,False,False,False,False,False
323,gtzan/genres_original/disco/disco.00023.wav,False,False,False,True,False,False,False,False,False,False
324,gtzan/genres_original/disco/disco.00024.wav,False,False,False,True,False,False,False,False,False,False
325,gtzan/genres_original/disco/disco.00025.wav,False,False,False,True,False,False,False,False,False,False
326,gtzan/genres_original/disco/disco.00026.wav,False,False,False,True,False,False,False,False,False,False
327,gtzan/genres_original/disco/disco.00027.wav,False,False,False,True,False,False,False,False,False,False
328,gtzan/genres_original/disco/disco.00028.wav,False,False,False,True,False,False,False,False,False,False
329,gtzan/genres_original/disco/disco.00029.wav,False,False,False,True,False,False,False,False,False,False
330,gtzan/genres_original/disco/disco.00030.wav,False,False,False,True,False,False,False,False,False,False
331,gtzan/genres_original/disco/disco.00031.wav,False,False,False,True,False,False,False,False,False,False
332,gtzan/genres_original/disco/disco.00032.wav,False,False,False,True,False,False,False,False,False,False
333,gtzan/genres_original/disco/disco.00033.wav,False,False,False,True,False,False,False,False,False,False
334,gtzan/genres_original/disco/disco.00034.wav,False,False,False,True,False,False,False,False,False,False
335,gtzan/genres_original/disco/disco.00035.wav,False,False,False,True,False,False,False,False,False,False
336,gtzan/genres_original/disco/disco.00036.wav,False,False,False,True,False,False,False,False,False,False
337,gtzan/genres_original/disco/disco.00037.wav,False,False,False,True,False,False,False,False,False,False
338,gtzan/genres_original/disco/disco.00038.wav,False,False,False,True,False,False,False,False,False,False
339,gtzan/genres_original/disco/disco.00039.wav,False,False,False,True,False,False,False,False,False,False
340,gtzan/genres_original/disco/disco.00040.wav,False,False,False,True,False,False,False,False,False,False
341,gtzan/genres_original/disco/disco.00041.wav,False,False,False,True,False,False,False,False,False,False
342,gtzan/genres_original/disco/disco.00042.wav,False,False,False,True,False,False,False,False,False,False
343,gtzan/genres_original/disco/disco.00043.wav,False,False,False,True,False,False,False,False,False,False
344,gtzan/genres_original/disco/disco.00044.wav,False,False,False,True,False,False,False,False,False,False
345,gtzan/genres_original/disco/disco.00045.wav,False,False,False,True,False,False,False,False,False,False
346,gtzan/genres_original/disco/disco.00046.wav,False,False,False,True,False,False,False,False,False,False
347,gtzan/genres_original/disco/disco.00047.wav,False,False,False,True,False,False,False,False,False,False
348,gtzan/genres_original/disco/disco.00048.wav,False,False,False,True,False,False,False,False,False,False
349,gtzan/genres_original/disco/disco.00049.wav,False,False,False,True,False,False,False,False,False,False
350,gtzan/genres_original/disco/disco.00050.wav,False,False,False,True,False,False,False,False,False,False
351,gtzan/genres_original/disco/disco.00051.wav,False,False,False,True,False,False,False,False,False,False
352,gtzan/genres_original/disco/disco.00052.wav,False,False,False,True,False,False,False,False,False,False
353,gtzan/genres_original/disco/disco.00053.wav,False,False,False,True,False,False,False,False,False,False
354,gtzan/genres_original/disco/disco.00054.wav,False,False,False,True,False,False,False,False,False,False
355,gtzan/genres_original/disco/disco.00055.wav,False,False,False,True,False,False,False,False,False,False
356,gtzan/genres_original/disco/disco.00056.wav,False,False,False,True,False,False,False,False,False,False
357,gtzan/genres_original/disco/disco.00057.wav,False,False,False,True,False,False,False,False,False,False
358,gtzan/genres_original/disco/disco.00058.wav,False,False,False,True,False,False,False,False,False,False
359,gtzan/genres_original/disco/disco.00059.wav,False,False,False,True,False,False,False,False,False,False
360,gtzan/genres_original/disco/disco.00060.wav,False,False,False,True,False,False,False,False,False,False
361,gtzan/genres_original/disco/disco.00061.wav,False,False,False,True,False,False,False,False,False,False
362,gtzan/genres_original/disco/disco.00062.wav,False,False,False,True,False,False,False,False,False,False
363,gtzan/genres_original/disco/disco.00063.wav,False,False,False,True,False,False,False,False,False,False
364,gtzan/genres_original/disco/disco.00064.wav,False,False,False,True,False,False,False,False,False,False
365,gtzan/genres_original/disco/disco.00065.wav,False,False,False,True,False,False,False,False,False,False
366,gtzan/genres_original/disco/disco.00066.wav,False,False,False,True,False,False,False,False,False,False
367,gtzan/genres_original/disco/disco.00067.wav,False,False,False,True,False,False,False,False,False,False
368,gtzan/genres_original/disco/disco.00068.wav,False,False,False,True,False,False,False,False,False,False
369,gtzan/genres_original/disco/disco.00069.wav,False,False,False,True,False,False,False,False,False,False
370,gtzan/genres_original/disco/disco.00070.wav,False,False,False,True,False,False,False,False,False,False
371,gtzan/genres_original/disco/disco.00071.wav,False,False,False,True,False,False,False,False,False,False
372,gtzan/genres_original/disco/disco.00072.wav,False,False,False,True,False,False,False,False,False,False
373,gtzan/genres_original/disco/disco.00073.wav,False,False,False,True,False,False,False,False,False,False
374,gtzan/genres_original/disco/disco.00074.wav,False,False,False,True,False,False,False,False,False,False
375,gtzan/genres_original/disco/disco.00075.wav,False,False,False,True,False,False,False,False,False,False
376,gtzan/genres_original/disco/disco.00076.wav,False,False,False,True,False,False,False,False,False,False
377,gtzan/genres_original/disco/disco.00077.wav,False,False,False,True,False,False,False,False,False,False
378,gtzan/genres_original/disco/disco.00078.wav,False,False,False,True,False,False,False,False,False,False
379,gtzan/genres_original/disco/disco.00079.wav,False,False,False,True,False,False,False,False,False,False
380,gtzan/genres_original/disco/disco.00080.wav,False,False,False,True,False,False,False,False,False,False
381,gtzan/genres_original/disco/disco.00081.wav,False,False,False,True,False,False,False,False,False,False
382,gtzan/genres_original/disco/disco.00082.wav,False,False,False,True,False,False,False,False,False,False
383,gtzan/genres_original/disco/disco.00083.wav,False,False,False,True,False,False,False,False,False,False
384,gtzan/genres_original/disco/disco.00084.wav,False,False,False,True,False,False,False,False,False,False
385,gtzan/genres_original/disco/disco.00085.wav,False,False,False,True,False,False,False,False,False,False
386,gtzan/genres_original/disco/disco.00086.wav,False,False,False,True,False,False,False,False,False,False
387,gtzan/genres_original/disco/disco.00087.wav,False,False,False,True,False,False,False,False,False,False
388,gtzan/genres_original/disco/disco.00088.wav,False,False,False,True,False,False,False,False,False,False
389,gtzan/genres_original/disco/disco.00089.wav,False,False,False,True,False,False,False,False,False,False
390,gtzan/genres_original/disco/disco.00090.wav,False,False,False,True,False,False,False,False,False,False
391,gtzan/genres_original/disco/disco.00091.wav,False,False,False,True,False,False,False,False,False,False
392,gtzan/genres_original/disco/disco.00092.wav,False,False,False,True,False,False,False,False,False,False
393,gtzan/genres_original/disco/disco.00093.wav,False,False,False,True,False,False,False,False,False,False
394,gtzan/genres_original/disco/disco.00094.wav,False,False,False,True,False,False,False,False,False,False
395,gtzan/genres_original/disco/disco.00095.wav,False,False,False,True,False,False,False,False,False,False
396,gtzan/genres_original/disco/disco.00096.wav,False,False,False,True,False,False,False,False,False,False
397,gtzan/genres_original/disco/disco.00097.wav,False,False,False,True,False,False,False,False,False,False
398,gtzan/genres_original/disco/disco.00098.wav,False,False,False,True,False,False,False,False,False,False
399,gtzan/genres_original/disco/disco.00099.wav,False,False,False,True,False,False,False,False,False,False
400,gtzan/genres_original/hiphop/hiphop.00000.wav,False,False,False,False,True,False,False,False,False,False
401,gtzan/genres_original/hiphop/hiphop.00001.wav,False,False,False,False,True,False,False,False,False,False
402,gtzan/genres_original/hiphop/hiphop.00002.wav,False,False,False,False,True,False,False,False,False,False
403,gtzan/genres_original/hiphop/hiphop.00003.wav,False,False,False,False,True,False,False,False,False,False
404,gtzan/genres_original/hiphop/hiphop.00004.wav,False,False,False,False,True,False,False,False,False,False
405,gtzan/genres_original/hiphop/hiphop.00005.wav,False,False,False,False,True,False,False,False,False,False
406,gtzan/genres_original/hiphop/hiphop.00006.wav,False,False,False,False,True,False,False,False,False,False
407,gtzan/genres_original/hiphop/hiphop.00007.wav,False,False,False,False,True,False,False,False,False,False
408,gtzan/genres_original/hiphop/hiphop.00008.wav,False,False,False,False,True,False,False,False,False,False
409,gtzan/genres_original/hiphop/hiphop.00009.wav,False,False,False,False,True,False,False,False,False,False
410,gtzan/genres_original/hiphop/hiphop.00010.wav,False,False,False,False,True,False,False,False,False,False
411,gtzan/genres_original/hiphop/hiphop.00011.wav,False,False,False,False,True,False,False,False,False,False
412,gtzan/genres_original/hiphop/hiphop.00012.wav,False,False,False,False,True,False,False,False,False,False
413,gtzan/genres_original/hiphop/hiphop.00013.wav,False,False,False,False,True,False,False,False,False,False
414,gtzan/genres_original/hiphop/hiphop.00014.wav,False,False,False,False,True,False,False,False,False,False
415,gtzan/genres_original/hiphop/hiphop.00015.wav,False,False,False,False,True,False,False,False,False,False
416,gtzan/genres_original/hiphop/hiphop.00016.wav,False,False,False,False,True,False,False,False,False,False
417,gtzan/genres_original/hiphop/hiphop.00017.wav,False,False,False,False,True,False,False,False,False,False
418,gtzan/genres_original/hiphop/hiphop.00018.wav,False,False,False,False,True,False,False,False,False,False
419,gtzan/genres_original/hiphop/hiphop.00019.wav,False,False,False,False,True,False,False,False,False,False
420,gtzan/genres_original/hiphop/hiphop.00020.wav,False,False,False,False,True,False,False,False,False,False
421,gtzan/genres_original/hiphop/hiphop.00021.wav,False,False,False,False,True,False,False,False,False,False
422,gtzan/genres_original/hiphop/hiphop.00022.wav,False,False,False,False,True,False,False,False,False,False
423,gtzan/genres_original/hiphop/hiphop.00023.wav,False,False,False,False,True,False,False,False,False,False
424,gtzan/genres_original/hiphop/hiphop.00024.wav,False,False,False,False,True,False,False,False,False,False
425,gtzan/genres_original/hiphop/hiphop.00025.wav,False,False,False,False,True,False,False,False,False,False
426,gtzan/genres_original/hiphop/hiphop.00026.wav,False,False,False,False,True,False,False,False,False,False
427,gtzan/genres_original/hiphop/hiphop.00027.wav,False,False,False,False,True,False,False,False,False,False
428,gtzan/genres_original/hiphop/hiphop.00028.wav,False,False,False,False,True,False,False,False,False,False
429,gtzan/genres_original/hiphop/hiphop.00029.wav,False,False,False,False,True,False,False,False,False,False
430,gtzan/genres_original/hiphop/hiphop.00030.wav,False,False,False,False,True,False,False,False,False,False
431,gtzan/genres_original/hiphop/hiphop.00031.wav,False,False,False,False,True,False,False,False,False,False
432,gtzan/genres_original/hiphop/hiphop.00032.wav,False,False,False,False,True,False,False,False,False,False
433,gtzan/genres_original/hiphop/hiphop.00033.wav,False,False,False,False,True,False,False,False,False,False
434,gtzan/genres_original/hiphop/hiphop.00034.wav,False,False,False,False,True,False,False,False,False,False
435,gtzan/genres_original/hiphop/hiphop.00035.wav,False,False,False,False,True,False,False,False,False,False
436,gtzan/genres_original/hiphop/hiphop.00036.wav,False,False,False,False,True,False,False,False,False,False
437,gtzan/genres_original/hiphop/hiphop.00037.wav,False,False,False,False,True,False,False,False,False,False
438,gtzan/genres_original/hiphop/hiphop.00038.wav,False,False,False,False,True,False,False,False,False,False
439,gtzan/genres_original/hiphop/hiphop.00039.wav,False,False,False,False,True,False,False,False,False,False
440,gtzan/genres_original/hiphop/hiphop.00040.wav,False,False,False,False,True,False,False,False,False,False
441,gtzan/genres_original/hiphop/hiphop.00041.wav,False,False,False,False,True,False,False,False,False,False
442,gtzan/genres_original/hiphop/hiphop.00042.wav,False,False,False,False,True,False,False,False,False,False
443,gtzan/genres_original/hiphop/hiphop.00043.wav,False,False,False,False,True,False,False,False,False,False
444,gtzan/genres_original/hiphop/hiphop.00044.wav,False,False,False,False,True,False,False,False,False,False
445,gtzan/genres_original/hiphop/hiphop.00045.wav,False,False,False,False,True,False,False,False,False,False
446,gtzan/genres_original/hiphop/hiphop.00046.wav,False,False,False,False,True,False,False,False,False,False
447,gtzan/genres_original/hiphop/hiphop.00047.wav,False,False,False,False,True,False,False,False,False,False
448,gtzan/genres_original/hiphop/hiphop.00048.wav,False,False,False,False,True,False,False,False,False,False
449,gtzan/genres_original/hiphop/hiphop.00049.wav,False,False,False,False,True,False,False,False,False,False
450,gtzan/genres_original/hiphop/hiphop.00050.wav,False,False,False,False,True,False,False,False,False,False
451,gtzan/genres_original/hiphop/hiphop.00051.wav,False,False,False,False,True,False,False,False,False,False
452,gtzan/genres_original/hiphop/hiphop.00052.wav,False,False,False,False,True,False,False,False,False,False
453,gtzan/genres_original/hiphop/hiphop.00053.wav,False,False,False,False,True,False,False,False,False,False
454,gtzan/genres_original/hiphop/hiphop.00054.wav,False,False,False,False,True,False,False,False,False,False
455,gtzan/genres_original/hiphop/hiphop.00055.wav,False,False,False,False,True,False,False,False,False,False
456,gtzan/genres_original/hiphop/hiphop.00056.wav,False,False,False,False,True,False,False,False,False,False
457,gtzan/genres_original/hiphop/hiphop.00057.wav,False,False,False,False,True,False,False,False,False,False
458,gtzan/genres_original/hiphop/hiphop.00058.wav,False,False,False,False,True,False,False,False,False,False
459,gtzan/genres_original/hiphop/hiphop.00059.wav,False,False,False,False,True,False,False,False,False,False
460,gtzan/genres_original/hiphop/hiphop.00060.wav,False,False,False,False,True,False,False,False,False,False
461,gtzan/genres_original/hiphop/hiphop.00061.wav,False,False,False,False,True,False,False,False,False,False
462,gtzan/genres_original/hiphop/hiphop.00062.wav,False,False,False,False,True,False,False,False,False,False
463,gtzan/genres_original/hiphop/hiphop.00063.wav,False,False,False,False,True,False,False,False,False,False
464,gtzan/genres_original/hiphop/hiphop.00064.wav,False,False,False,False,True,False,False,False,False,False
465,gtzan/genres_original/hiphop/hiphop.00065.wav,False,False,False,False,True,False,False,False,False,False
466,gtzan/genres_original/hiphop/hiphop.00066.wav,False,False,False,False,True,False,False,False,False,False
467,gtzan/genres_original/hiphop/hiphop.00067.wav,False,False,False,False,True,False,False,False,False,False
468,gtzan/genres_original/hiphop/hiphop.00068.wav,False,False,False,False,True,False,False,False,False,False
469,gtzan/genres_original/hiphop/hiphop.00069.wav,False,False,False,False,True,False,False,False,False,False
470,gtzan/genres_original/hiphop/hiphop.00070.wav,False,False,False,False,True,False,False,False,False,False
471,gtzan/genres_original/hiphop/hiphop.00071.wav,False,False,False,False,True,False,False,False,False,False
472,gtzan/genres_original/hiphop/hiphop.00072.wav,False,False,False,False,True,False,False,False,False,False
473,gtzan/genres_original/hiphop/hiphop.00073.wav,False,False,False,False,True,False,False,False,False,False
474,gtzan/genres_original/hiphop/hiphop.00074.wav,False,False,False,False,True,False,False,False,False,False
475,gtzan/genres_original/hiphop/hiphop.00075.wav,False,False,False,False,True,False,False,False,False,False
476,gtzan/genres_original/hiphop/hiphop.00076.wav,False,False,False,False,True,False,False,False,False,False
477,gtzan/genres_original/hiphop/hiphop.00077.wav,False,False,False,False,True,False,False,False,False,False
478,gtzan/genres_original/hiphop/hiphop.00078.wav,False,False,False,False,True,False,False,False,False,False
479,gtzan/genres_original/hiphop/hiphop.00079.wav,False,False,False,False,True,False,False,False,False,False
480,gtzan/genres_original/hiphop/hiphop.00080.wav,False,False,False,False,True,False,False,False,False,False
481,gtzan/genres_original/hiphop/hiphop.00081.wav,False,False,False,False,True,False,False,False,False,False
482,gtzan/genres_original/hiphop/hiphop.00082.wav,False,False,False,False,True,False,False,False,False,False
483,gtzan/genres_original/hiphop/hiphop.00083.wav,False,False,False,False,True,False,False,False,False,False
484,gtzan/genres_original/hiphop/hiphop.00084.wav,False,False,False,False,True,False,False,False,False,False
485,gtzan/genres_original/hiphop/hiphop.00085.wav,False,False,False,False,True,False,False,False,False,False
486,gtzan/genres_original/hiphop/hiphop.00086.wav,False,False,False,False,True,False,False,False,False,False
487,gtzan/genres_original/hiphop/hiphop.00087.wav,False,False,False,False,True,False,False,False,False,False
488,gtzan/genres_original/hiphop/hiphop.00088.wav,False,False,False,False,True,False,False,False,False,False
489,gtzan/genres_original/hiphop/hiphop.00089.wav,False,False,False,False,True,False,False,False,False,False
490,gtzan/genres_original/hiphop/hiphop.00090.wav,False,False,False,False,True,False,False,False,False,False
491,gtzan/genres_original/hiphop/hiphop.00091.wav,False,False,False,False,True,False,False,False,False,False
492,gtzan/genres_original/hiphop/hiphop.00092.wav,False,False,False,False,True,False,False,False,False,False
493,gtzan/genres_original/hiphop/hiphop.00093.wav,False,False,False,False,True,False,False,False,False,False
494,gtzan/genres_original/hiphop/hiphop.00094.wav,False,False,False,False,True,False,False,False,False,False
495,gtzan/genres_original/hiphop/hiphop.00095.wav,False,False,False,False,True,False,False,False,False,False
496,gtzan/genres_original/hiphop/hiphop.00096.wav,False,False,False,False,True,False,False,False,False,False
497,gtzan/genres_original/hiphop/hiphop.00097.wav,False,False,False,False,True,False,False,False,False,False
498,gtzan/genres_original/hiphop/hiphop.00098.wav,False,False,False,False,True,False,False,False,False,False
499,gtzan/genres_original/hiphop/hiphop.00099.wav,False,False,False,False,True,False,False,False,False,False
500,gtzan/genres_original/jazz/jazz.00000.wav,False,False,False,False,False,True,False,False,False,False
501,gtzan/genres_original/jazz/jazz.00001.wav,False,False,False,False,False,True,False,False,False,False
502,gtzan/genres_original/jazz/jazz.00002.wav,False,False,False,False,False,True,False,False,False,False
503,gtzan/genres_original/jazz/jazz.00003.wav,False,False,False,False,False,True,False,False,False,False
504,gtzan/genres_original/jazz/jazz.00004.wav,False,False,False,False,False,True,False,False,False,False
505,gtzan/genres_original/jazz/jazz.00005.wav,False,False,False,False,False,True,False,False,False,False
506,gtzan/genres_original/jazz/jazz.00006.wav,False,False,False,False,False,True,False,False,False,False
507,gtzan/genres_original/jazz/jazz.00007.wav,False,False,False,False,False,True,False,False,False,False
508,gtzan/genres_original/jazz/jazz.00008.wav,False,False,False,False,False,True,False,False,False,False
509,gtzan/genres_original/jazz/jazz.00009.wav,False,False,False,False,False,True,False,False,False,False
510,gtzan/genres_original/jazz/jazz.00010.wav,False,False,False,False,False,True,False,False,False,False
511,gtzan/genres_original/jazz/jazz.00011.wav,False,False,False,False,False,True,False,False,False,False
512,gtzan/genres_original/jazz/jazz.00012.wav,False,False,False,False,False,True,False,False,False,False
513,gtzan/genres_original/jazz/jazz.00013.wav,False,False,False,False,False,True,False,False,False,False
514,gtzan/genres_original/jazz/jazz.00014.wav,False,False,False,False,False,True,False,False,False,False
515,gtzan/genres_original/jazz/jazz.00015.wav,False,False,False,False,False,True,False,False,False,False
516,gtzan/genres_original/jazz/jazz.00016.wav,False,False,False,False,False,True,False,False,False,False
517,gtzan/genres_original/jazz/jazz.00017.wav,False,False,False,False,False,True,False,False,False,False
518,gtzan/genres_original/jazz/jazz.00018.wav,False,False,False,False,False,True,False,False,False,False
519,gtzan/genres_original/jazz/jazz.00019.wav,False,False,False,False,False,True,False,False,False,False
520,gtzan/genres_original/jazz/jazz.00020.wav,False,False,False,False,False,True,False,False,False,False
521,gtzan/genres_original/jazz/jazz.00021.wav,False,False,False,False,False,True,False,False,False,False
522,gtzan/genres_original/jazz/jazz.00022.wav,False,False,False,False,False,True,False,False,False,False
523,gtzan/genres_original/jazz/jazz.00023.wav,False,False,False,False,False,True,False,False,False,False
524,gtzan/genres_original/jazz/jazz.00024.wav,False,False,False,False,False,True,False,False,False,False
525,gtzan/genres_original/jazz/jazz.00025.wav,False,False,False,False,False,True,False,False,False,False
526,gtzan/genres_original/jazz/jazz.00026.wav,False,False,False,False,False,True,False,False,False,False
527,gtzan/genres_original/jazz/jazz.00027.wav,False,False,False,False,False,True,False,False,False,False
528,gtzan/genres_original/jazz/jazz.00028.wav,False,False,False,False,False,True,False,False,False,False
529,gtzan/genres_original/jazz/jazz.00029.wav,False,False,False,False,False,True,False,False,False,False
530,gtzan/genres_original/jazz/jazz.00030.wav,False,False,False,False,False,True,False,False,False,False
531,gtzan/genres_original/jazz/jazz.00031.wav,False,False,False,False,False,True,False,False,False,False
532,gtzan/genres_original/jazz/jazz.00032.wav,False,False,False,False,False,True,False,False,False,False
533,gtzan/genres_original/jazz/jazz.00033.wav,False,False,False,False,False,True,False,False,False,False
534,gtzan/genres_original/jazz/jazz.00034.wav,False,False,False,False,False,True,False,False,False,False
535,gtzan/genres_original/jazz/jazz.00035.wav,False,False,False,False,False,True,False,False,False,False
536,gtzan/genres_original/jazz/jazz.00036.wav,False,False,False,False,False,True,False,False,False,False
537,gtzan/genres_original/jazz/jazz.00037.wav,False,False,False,False,False,True,False,False,False,False
538,gtzan/genres_original/jazz/jazz.00038.wav,False,False,False,False,False,True,False,False,False,False
539,gtzan/genres_original/jazz/jazz.00039.wav,False,False,False,False,False,True,False,False,False,False
540,gtzan/genres_original/jazz/jazz.00040.wav,False,False,False,False,False,True,False,False,False,False
541,gtzan/genres_original/jazz/jazz.00041.wav,False,False,False,False,False,True,False,False,False,False
542,gtzan/genres_original/jazz/jazz.00042.wav,False,False,False,False,False,True,False,False,False,False
543,gtzan/genres_original/jazz/jazz.00043.wav,False,False,False,False,False,True,False,False,False,False
544,gtzan/genres_original/jazz/jazz.00044.wav,False,False,False,False,False,True,False,False,False,False
545,gtzan/genres_original/jazz/jazz.00045.wav,False,False,False,False,False,True,False,False,False,False
546,gtzan/genres_original/jazz/jazz.00046.wav,False,False,False,False,False,True,False,False,False,False
547,gtzan/genres_original/jazz/jazz.00047.wav,False,False,False,False,False,True,False,False,False,False
548,gtzan/genres_original/jazz/jazz.00048.wav,False,False,False,False,False,True,False,False,False,False
549,gtzan/genres_original/jazz/jazz.00049.wav,False,False,False,False,False,True,False,False,False,False
550,gtzan/genres_original/jazz/jazz.00050.wav,False,False,False,False,False,True,False,False,False,False
551,gtzan/genres_original/jazz/jazz.00051.wav,False,False,False,False,False,True,False,False,False,False
552,gtzan/genres_original/jazz/jazz.00052.wav,False,False,False,False,False,True,False,False,False,False
553,gtzan/genres_original/jazz/jazz.00053.wav,False,False,False,False,False,True,False,False,False,False
554,gtzan/genres_original/jazz/jazz.00054.wav,False,False,False,False,False,True,False,False,False,False
555,gtzan/genres_original/jazz/jazz.00055.wav,False,False,False,False,False,True,False,False,False,False
556,gtzan/genres_original/jazz/jazz.00056.wav,False,False,False,False,False,True,False,False,False,False
557,gtzan/genres_original/jazz/jazz.00057.wav,False,False,False,False,False,True,False,False,False,False
558,gtzan/genres_original/jazz/jazz.00058.wav,False,False,False,False,False,True,False,False,False,False
559,gtzan/genres_original/jazz/jazz.00059.wav,False,False,False,False,False,True,False,False,False,False
560,gtzan/genres_original/jazz/jazz.00060.wav,False,False,False,False,False,True,False,False,False,False
561,gtzan/genres_original/jazz/jazz.00061.wav,False,False,False,False,False,True,False,False,False,False
562,gtzan/genres_original/jazz/jazz.00062.wav,False,False,False,False,False,True,False,False,False,False
563,gtzan/genres_original/jazz/jazz.00063.wav,False,False,False,False,False,True,False,False,False,False
564,gtzan/genres_original/jazz/jazz.00064.wav,False,False,False,False,False,True,False,False,False,False
565,gtzan/genres_original/jazz/jazz.00065.wav,False,False,False,False,False,True,False,False,False,False
566,gtzan/genres_original/jazz/jazz.00066.wav,False,False,False,False,False,True,False,False,False,False
567,gtzan/genres_original/jazz/jazz.00067.wav,False,False,False,False,False,True,False,False,False,False
568,gtzan/genres_original/jazz/jazz.00068.wav,False,False,False,False,False,True,False,False,False,False
569,gtzan/genres_original/jazz/jazz.00069.wav,False,False,False,False,False,True,False,False,False,False
570,gtzan/genres_original/jazz/jazz.00070.wav,False,False,False,False,False,True,False,False,False,False
571,gtzan/genres_original/jazz/jazz.00071.wav,False,False,False,False,False,True,False,False,False,False
572,gtzan/genres_original/jazz/jazz.00072.wav,False,False,False,False,False,True,False,False,False,False
573,gtzan/genres_original/jazz/jazz.00073.wav,False,False,False,False,False,True,False,False,False,False
574,gtzan/genres_original/jazz/jazz.00074.wav,False,False,False,False,False,True,False,False,False,False
575,gtzan/genres_original/jazz/jazz.00075.wav,False,False,False,False,False,True,False,False,False,False
576,gtzan/genres_original/jazz/jazz.00076.wav,False,False,False,False,False,True,False,False,False,False
577,gtzan/genres_original/jazz/jazz.00077.wav,False,False,False,False,False,True,False,False,False,False
578,gtzan/genres_original/jazz/jazz.00078.wav,False,False,False,False,False,True,False,False,False,False
579,gtzan/genres_original/jazz/jazz.00079.wav,False,False,False,False,False,True,False,False,False,False
580,gtzan/genres_original/jazz/jazz.00080.wav,False,False,False,False,False,True,False,False,False,False
581,gtzan/genres_original/jazz/jazz.00081.wav,False,False,False,False,False,True,False,False,False,False
582,gtzan/genres_original/jazz/jazz.00082.wav,False,False,False,False,False,True,False,False,False,False
583,gtzan/genres_original/jazz/jazz.00083.wav,False,False,False,False,False,True,False,False,False,False
584,gtzan/genres_original/jazz/jazz.00084.wav,False,False,False,False,False,True,False,False,False,False
585,gtzan/genres_original/jazz/jazz.00085.wav,False,False,False,False,False,True,False,False,False,False
586,gtzan/genres_original/jazz/jazz.00086.wav,False,False,False,False,False,True,False,False,False,False
587,gtzan/genres_original/jazz/jazz.00087.wav,False,False,False,False,False,True,False,False,False,False
588,gtzan/genres_original/jazz/jazz.00088.wav,False,False,False,False,False,True,False,False,False,False
589,gtzan/genres_original/jazz/jazz.00089.wav,False,False,False,False,False,True,False,False,False,False
590,gtzan/genres_original/jazz/jazz.00090.wav,False,False,False,False,False,True,False,False,False,False
591,gtzan/genres_original/jazz/jazz.00091.wav,False,False,False,False,False,True,False,False,False,False
592,gtzan/genres_original/jazz/jazz.00092.wav,False,False,False,False,False,True,False,False,False,False
593,gtzan/genres_original/jazz/jazz.00093.wav,False,False,False,False,False,True,False,False,False,False
594,gtzan/genres_original/jazz/jazz.00094.wav,False,False,False,False,False,True,False,False,False,False
595,gtzan/genres_original/jazz/jazz.00095.wav,False,False,False,False,False,True,False,False,False,False
596,gtzan/genres_original/jazz/jazz.00096.wav,False,False,False,False,False,True,False,False,False,False
597,gtzan/genres_original/jazz/jazz.00097.wav,False,False,False,False,False,True,False,False,False,False
598,gtzan/genres_original/jazz/jazz.00098.wav,False,False,False,False,False,True,False,False,False,False
599,gtzan/genres_original/jazz/jazz.00099.wav,False,False,False,False,False,True,False,False,False,False
600,gtzan/genres_original/metal/metal.00000.wav,False,False,False,False,False,False,True,False,False,False
601,gtzan/genres_original/metal/metal.00001.wav,False,False,False,False,False,False,True,False,False,False
602,gtzan/genres_original/metal/metal.00002.wav,False,False,False,False,False,False,True,False,False,False
603,gtzan/genres_original/metal/metal.00003.wav,False,False,False,False,False,False,True,False,False,False
604,gtzan/genres_original/metal/metal.00004.wav,False,False,False,False,False,False,True,False,False,False
605,gtzan/genres_original/metal/metal.00005.wav,False,False,False,False,False,False,True,False,False,False
606,gtzan/genres_original/metal/metal.00006.wav,False,False,False,False,False,False,True,False,False,False
607,gtzan/genres_original/metal/metal.00007.wav,False,False,False,False,False,False,True,False,False,False
608,gtzan/genres_original/metal/metal.00008.wav,False,False,False,False,False,False,True,False,False,False
609,gtzan/genres_original/metal/metal.00009.wav,False,False,False,False,False,False,True,False,False,False
610,gtzan/genres_original/metal/metal.00010.wav,False,False,False,False,False,False,True,False,False,False
611,gtzan/genres_original/metal/metal.00011.wav,False,False,False,False,False,False,True,False,False,False
612,gtzan/genres_original/metal/metal.00012.wav,False,False,False,False,False,False,True,False,False,False
613,gtzan/genres_original/metal/metal.00013.wav,False,False,False,False,False,False,True,False,False,False
614,gtzan/genres_original/metal/metal.00014.wav,False,False,False,False,False,False,True,False,False,False
615,gtzan/genres_original/metal/metal.00015.wav,False,False,False,False,False,False,True,False,False,False
616,gtzan/genres_original/metal/metal.00016.wav,False,False,False,False,False,False,True,False,False,False
617,gtzan/genres_original/metal/metal.00017.wav,False,False,False,False,False,False,True,False,False,False
618,gtzan/genres_original/metal/metal.00018.wav,False,False,False,False,False,False,True,False,False,False
619,gtzan/genres_original/metal/metal.00019.wav,False,False,False,False,False,False,True,False,False,False
620,gtzan/genres_original/metal/metal.00020.wav,False,False,False,False,False,False,True,False,False,False
621,gtzan/genres_original/metal/metal.00021.wav,False,False,False,False,False,False,True,False,False,False
622,gtzan/genres_original/metal/metal.00022.wav,False,False,False,False,False,False,True,False,False,False
623,gtzan/genres_original/metal/metal.00023.wav,False,False,False,False,False,False,True,False,False,False
